label,step,time_s,particle_count,stable_duration_s,equilibrium_seen,speed_p50_mps,speed_p90_mps,speed_p95_mps,speed_p99_mps,speed_p99p5_mps,speed_max_mps,speed_rms_mps,mean_squared_speed_m2ps2,top_fraction,top_count,top_speed_mean_mps,top_speed_min_mps,top_speed_max_mps,top_x_mean_m,top_y_mean_m,top_z_mean_m,top_xy_radius_mean_m,top_xy_radius_p95_m,top_near_side_wall_fraction,top_near_ground_fraction,top_near_surface_fraction,top_inside_action_footprint_fraction,top_x_p05_m,top_x_median_m,top_x_p95_m,top_y_p05_m,top_y_median_m,top_y_p95_m,top_z_p05_m,top_z_median_m,top_z_p95_m
dt_0.25_ms,10880,2.72,307461,1.1175,True,0.00016964643145911396,0.0002957788237836212,0.000343024090398103,0.000456092879176141,0.0005384912539739164,0.0033096889965236187,0.00020684118730747165,4.278327676676457e-08,0.01,3075,0.0006347694747789756,0.0004561230889521539,0.0033096889965236187,-0.002083937863686049,-0.0006080778225193016,-0.05572804672304608,0.3687009190396871,0.42160803273681136,0.9700813008130081,0.3860162601626016,0.3853658536585366,0.0,-0.30181191563606263,-0.005014359485358,0.30180827975273133,-0.3017661213874817,1.8916363842436112e-05,0.3017677843570709,-0.10142849236726761,-0.08219802379608154,0.0006060661631636317
dt_0.25_ms,10920,2.73,307461,1.1275,True,0.0001698821724858135,0.000296442536637187,0.00034416720154695213,0.0004587231960613283,0.0005424802366178512,0.003323910292237997,0.00020768081148225695,4.313131945792875e-08,0.01,3075,0.0006427480901848918,0.00045872965711168945,0.003323910292237997,-0.001580318553869543,-0.000776174132093374,-0.05640903158692211,0.36934822873449563,0.4216172137621009,0.9658536585365853,0.3853658536585366,0.37658536585365854,0.0,-0.30181191563606263,-0.005006886087357998,0.30180827975273133,-0.3017661213874817,1.1324890692776535e-05,0.3017677843570709,-0.10143147259950638,-0.08224814385175705,0.0006116784934420134
dt_0.25_ms,10960,2.74,307461,1.1375,True,0.00017015505000017583,0.000297244027024135,0.0003455576370470226,0.0004612706892658034,0.0005465669964905831,0.0033273070584982634,0.00020859556209859483,4.351210852722873e-08,0.01,3075,0.0006510028671719345,0.00046129379188641906,0.0033273070584982634,-0.001836396078840552,-0.0008361672186329383,-0.057212553068234265,0.3698540267886512,0.4216224670711034,0.9642276422764228,0.3886178861788618,0.367479674796748,0.0,-0.30181191563606263,-0.005008235573768616,0.30180827975273133,-0.3017661213874817,8.438786608166993e-06,0.3017677843570709,-0.101456867903471,-0.08227544277906418,0.0006173079716973002
dt_0.25_ms,11000,2.75,307461,1.1475,True,0.00017047901928890496,0.0002979740675073117,0.0003468595095910132,0.0004633671895135195,0.0005535396048799169,0.0033243736252188683,0.0002094907542004374,4.388637609546808e-08,0.01,3075,0.0006593227513301057,0.0004633697390090674,0.0033243736252188683,-0.001981305103287287,-0.0001205398803914597,-0.05838703496316412,0.3703618584956218,0.4216267465286921,0.9635772357723578,0.39447154471544715,0.3538211382113821,0.0,-0.30181191563606263,-0.005008235573768616,0.30180827975273133,-0.3017661213874817,2.035750549111981e-05,0.3017677843570709,-0.10145984813570977,-0.08240365982055664,0.0006229551741853351
dt_0.25_ms,11040,2.7600000000000002,307461,1.1575,True,0.00017071323236450553,0.0002986665931530297,0.00034830611548386514,0.0004660376813262708,0.0005605179641861515,0.00332221994176507,0.00021058024271503295,4.4344038621922184e-08,0.01,3075,0.0006703635120605369,0.0004660548293031752,0.00332221994176507,-0.0024380813873622763,0.0003372506590904237,-0.05985654327584382,0.37121982180148416,0.42163297424787505,0.9626016260162602,0.400650406504065,0.33691056910569106,0.0,-0.30181191563606263,-0.0050166393630206585,0.30180827975273133,-0.3017661213874817,2.0478450096561573e-05,0.3017677843570709,-0.10146433860063553,-0.082735575735569,0.0006286241288762535
dt_0.25_ms,11080,2.77,307461,1.1675,True,0.00017107494932133704,0.0002994519891217351,0.0003499555750750005,0.0004690044035669417,0.0005686892953235659,0.003318674862384796,0.00021193308092682314,4.491563079113537e-08,0.01,3075,0.0006839578740045095,0.0004690070927608758,0.003318674862384796,-0.0015804264759960306,-0.0006726366743029897,-0.06229617314928461,0.3727061591357002,0.42169306472137946,0.9606504065040651,0.41495934959349595,0.3099186991869919,0.0,-0.30181191563606263,-5.748892817791784e-06,0.30180827975273133,-0.3017661213874817,-0.0049798754043877125,0.3017677843570709,-0.10146738663315773,-0.08715987205505371,0.0006342943583149457
dt_0.25_ms,11120,2.7800000000000002,307461,1.1775,True,0.00017151396605186164,0.00030054632225073874,0.0003516353608574718,0.00047184246941469666,0.0005762149346992395,0.0033154275733977556,0.00021331455699304873,4.550310022514063e-08,0.01,3075,0.000696504975250748,0.0004718564741779119,0.0033154275733977556,-0.0013968148907812375,0.00043947329779567973,-0.06449683958320751,0.3738514489583906,0.42177943241614957,0.96,0.42861788617886176,0.2842276422764228,0.0,-0.30181191563606263,-5.613683242700063e-06,0.30180827975273133,-0.3017661213874817,-0.004958405625075102,0.3017677843570709,-0.10147177204489707,-0.08722449839115143,0.0006399707694072271
dt_0.25_ms,11160,2.79,307461,1.1875,True,0.00017202318122144789,0.00030203498317860067,0.00035382815985940397,0.00047640426200814656,0.0005835235060658309,0.0033114447724074125,0.0002151205103597483,4.6276833977438574e-08,0.01,3075,0.0007134518207512735,0.00047643345897085965,0.0033114447724074125,0.0011332297230667355,0.001524435903013843,-0.06751180311696796,0.37506698086882484,0.4217916923033988,0.9603252032520325,0.4530081300813008,0.25073170731707317,0.0,-0.3018138200044632,0.010005936957895756,0.30180866420269015,-0.3017661213874817,4.3043368350481614e-05,0.3017677843570709,-0.10147629603743553,-0.08733689039945602,0.0006456598930526518
dt_0.25_ms,11200,2.8000000000000003,307461,1.1975,True,0.00017273622506763786,0.00030361133394762874,0.0003559936594683677,0.0004799620015546712,0.0005863166355993608,0.003310329746454954,0.00021646806126666325,4.685842154854788e-08,0.01,3075,0.0007229379503949871,0.00048004681593738496,0.003310329746454954,0.001083113378149133,0.00046235389425567156,-0.06958551043895188,0.3757913612297851,0.42180395262499215,0.9609756097560975,0.46796747967479674,0.22796747967479675,0.0,-0.3018247663974762,0.010006649419665337,0.3018186867237091,-0.30177502036094667,-0.004958529956638813,0.301776322722435,-0.10148225650191307,-0.0875149816274643,0.0006513548549264662
dt_0.25_ms,11240,2.81,307461,1.2075,True,0.00017348252004012465,0.0003051389940083027,0.00035805010702461004,0.00048279625480063395,0.0005872112466022384,0.003310352796688676,0.00021761902755811964,4.735804115534163e-08,0.01,3075,0.0007288461485196177,0.0004828314413316548,0.003310352796688676,0.0001327172763317654,0.0009452026077213496,-0.07106348069696082,0.3758987215734902,0.4218162133808755,0.9622764227642276,0.4819512195121951,0.21203252032520326,0.0,-0.30183668732643126,0.0050029451958835125,0.30182860493659974,-0.30178694128990174,2.0670677258749492e-05,0.30178824365139006,-0.10148821696639061,-0.08796455711126328,0.000657054549083113
dt_0.25_ms,11280,2.82,307461,1.2175,True,0.00017466206918470562,0.00030675160815007985,0.0003603894729167223,0.0004863464389927694,0.0005887552804779265,0.003311244072392583,0.0002204346159874182,4.859141992552053e-08,0.01,3075,0.000755906847610358,0.0004863689828198403,0.003311244072392583,-0.0018436387790568072,-0.0001656436308583328,-0.07273533930189244,0.37524003457365596,0.4218284745709947,0.9648780487804878,0.5047154471544716,0.19642276422764227,0.0,-0.3018412232398987,-0.005005634855479002,0.30183218121528627,-0.3017988622188568,-0.004957794677466154,0.30180016458034514,-0.10149417743086815,-0.0920139029622078,0.0006627486902289085
dt_0.25_ms,11320,2.83,307461,1.2275,True,0.00017720964387990534,0.0003087988297920674,0.00036411089240573347,0.0004913360113278041,0.0006003784539643685,0.0033127686474472284,0.00022807078425063237,5.2016282628698503e-08,0.01,3075,0.0008400029423305901,0.0004913606680929661,0.0033127686474472284,-0.003621305445203282,7.463628397267823e-05,-0.07448831230110481,0.37240562060205923,0.4215038048866039,0.9707317073170731,0.5443902439024391,0.18536585365853658,0.0,-0.30184356570243837,-0.010006696917116642,0.30183234214782717,-0.3018107831478119,1.4787035979679786e-05,0.3018120855093002,-0.10149851888418197,-0.09213273227214813,0.0006684203457552932
dt_0.25_ms,11360,2.84,307461,1.2375,True,0.00017966644372791052,0.0003089608799200505,0.00036604845081456006,0.0004926849738694735,0.0006055485748220238,0.003313762601464987,0.0002329659203336552,5.427312003690698e-08,0.01,3075,0.0008890498245543823,0.0004927064874209464,0.003313762601464987,-0.002924362533878623,-0.00010692314816620135,-0.07510314444924716,0.3705988700110095,0.42150159532607306,0.9765853658536585,0.5652032520325203,0.18341463414634146,0.0,-0.30184356570243837,-0.005007123574614525,0.30183234214782717,-0.301822704076767,1.2121247891627718e-05,0.3018240064382553,-0.10150149911642074,-0.09221480041742325,0.0006740714772604399
dt_0.25_ms,11400,2.85,307461,1.2475,True,0.00018128303054254502,0.00030644581420347095,0.00036364246625453234,0.0004880584194324922,0.0006006505980622037,0.003314428264275193,0.00023209399996602847,5.386762482023082e-08,0.01,3075,0.0008735832780773744,0.0004880879132542759,0.003314428264275193,-0.003639955917243146,-2.1408315702368472e-05,-0.07566019449668261,0.3711769756090082,0.42150159532607306,0.9778861788617886,0.5743089430894309,0.17788617886178862,0.0,-0.30184356570243837,-0.010008763521909714,0.30183234214782717,-0.30183462500572206,1.1437144166848157e-05,0.3018338203430176,-0.10150447934865951,-0.09222713112831116,0.0006796145171392704
dt_0.25_ms,11440,2.86,307461,1.2575,True,0.00018198594625573605,0.0003058113798033446,0.00036101884325034916,0.0004879170039203033,0.0005968435318209237,0.003323301672935486,0.00023157828586547352,5.362850248439097e-08,0.01,3075,0.0008648108895981639,0.000487956014694646,0.003323301672935486,-0.001754794684537682,0.0013063671893559796,-0.0780353646424162,0.36965340146053316,0.42150159532607306,0.9795121951219512,0.6061788617886179,0.1534959349593496,0.0,-0.30184356570243837,-6.071606549085118e-06,0.30183234214782717,-0.30184190571308134,0.005022189114242792,0.30183605551719667,-0.10150745958089828,-0.09226719290018082,0.0006849128927569831
dt_0.25_ms,11480,2.87,307461,1.2675,True,0.00018205359810963273,0.0003066793433390558,0.0003585941740311682,0.0004906975897029045,0.0005926719168201093,0.0033240842167288065,0.00023138377069245199,5.35384493398572e-08,0.01,3075,0.0008603576211281484,0.0004907039110548794,0.0033240842167288065,-0.0015172102435124218,-0.0006476831659928416,-0.07997416510407239,0.36759899046020544,0.4215008213093067,0.9804878048780488,0.6377235772357723,0.13495934959349593,0.0,-0.30184356570243837,0.005004090256989002,0.30183234214782717,-0.30184190571308134,1.1525805348355789e-05,0.30183605551719667,-0.10151043981313705,-0.09229853004217148,0.0006900514243170614
dt_0.25_ms,11520,2.88,307461,1.2775,True,0.0001818835298763588,0.00030781878740526736,0.00035723508335649967,0.0004898007377050818,0.0005889055668376392,0.0033246183302253485,0.00023116955132042668,5.343936145768738e-08,0.01,3075,0.0008569699167879677,0.0004898019251413643,0.0033246183302253485,-0.0008498818977887283,-0.0006502855946243612,-0.07958660705557033,0.3667155254174167,0.4214714787446302,0.9804878048780488,0.6416260162601626,0.1404878048780488,0.0,-0.30184356570243837,0.0050054751336574554,0.30183234214782717,-0.30184190571308134,1.1564281521714292e-05,0.30183605551719667,-0.10151342004537582,-0.09230401366949081,0.0006951471557840699
dt_0.25_ms,11560,2.89,307461,1.2875,True,0.00018090379307977855,0.0003086611395701766,0.00035740615567192435,0.00048721546190790856,0.0005859470169525604,0.0033247326500713825,0.00023067389282429792,5.3210444830715685e-08,0.01,3075,0.0008552973419408942,0.0004872222198173404,0.0033247326500713825,-0.0005841926293452139,0.0005085926534327261,-0.07712381206049186,0.36691454054997635,0.4215008213093067,0.9804878048780488,0.6146341463414634,0.16617886178861788,0.0,-0.30184356570243837,0.005005135200917721,0.30183234214782717,-0.30184190571308134,4.620828985935077e-05,0.30183605551719667,-0.10151640027761459,-0.09225937724113464,0.0007003115664701902
dt_0.25_ms,11600,2.9,307461,1.2975,True,0.00017952942289412022,0.00030904298182576895,0.00035769204259850085,0.00048429165617562846,0.0005839291203301422,0.00332474522292614,0.00022991295047569506,5.2859964796439405e-08,0.01,3075,0.0008545447420044915,0.00048429504386149347,0.00332474522292614,-0.003382860711940893,0.0003130469037465608,-0.07360692384493447,0.36828636737020914,0.4215038048866039,0.9804878048780488,0.576260162601626,0.2029268292682927,0.0,-0.30184356570243837,-0.005007728934288025,0.30183234214782717,-0.30184190571308134,2.120138560712803e-05,0.30183605551719667,-0.1015195369720459,-0.09220706671476364,0.0007056212052702896
dt_0.25_ms,11640,2.91,307461,1.3075,True,0.00017818689229898155,0.0003083409392274916,0.00035781910992227495,0.0004828452772926541,0.0005824878520797948,0.0033244816586375237,0.00022911008831443536,5.249143256744837e-08,0.01,3075,0.0008543911066409806,0.0004828500095754862,0.0033244816586375237,-0.0028893379300188086,0.0006546232619507279,-0.07115043211799778,0.3689467971791661,0.42152746459709034,0.9804878048780488,0.5521951219512196,0.2289430894308943,0.0,-0.30184356570243837,-0.0050056553445756435,0.30183234214782717,-0.30184190571308134,4.645040098694153e-05,0.30183605551719667,-0.10152409970760345,-0.09218321740627289,0.0007110342558007681
dt_0.25_ms,11680,2.92,307461,1.3175000000000001,True,0.0001771408278727904,0.0003064798947889358,0.00035732757532969117,0.00048221623874269515,0.0005824223218951377,0.0033239778131246567,0.0002282419234814105,5.209437563449404e-08,0.01,3075,0.0008541793223731674,0.0004822394112125039,0.0033239778131246567,-0.001426941451115964,-0.0002633665436324526,-0.0692735481384283,0.36896258065684023,0.42158896774183774,0.9804878048780488,0.5339837398373983,0.24813008130081302,0.0,-0.30184356570243837,-8.442394573648926e-06,0.30183234214782717,-0.30184190571308134,1.173226883111056e-05,0.30183605551719667,-0.10152808278799057,-0.09216459840536118,0.0007166087685618543
dt_0.25_ms,11720,2.93,307461,1.3275000000000001,True,0.00017650239169597626,0.0003045802004635334,0.00035656942054629326,0.0004817122942768053,0.0005807296081911781,0.003331754356622696,0.0002275586012885596,5.178291702040564e-08,0.01,3075,0.0008537217148303289,0.0004817529988940805,0.003331754356622696,-0.0013888110304037028,0.001615555895768921,-0.0683870687958973,0.3686079879329439,0.4215782634772232,0.9811382113821138,0.5278048780487805,0.25821138211382116,0.0,-0.30184356570243837,-6.356397534545977e-06,0.30183234214782717,-0.30184190571308134,0.005025172606110573,0.30183605551719667,-0.1015340432524681,-0.09216629713773727,0.0007222514133900398
dt_0.25_ms,11760,2.94,307461,1.3375000000000001,True,0.00017620976723264903,0.0003032907552551478,0.00035583440330810845,0.00048123217420652567,0.000579091522376985,0.0033320302609354258,0.00022716981997389504,5.160612710697188e-08,0.01,3075,0.0008531173280765856,0.00048124752356670797,0.0033320302609354258,-0.0014464453709717964,0.0001707257479574764,-0.06776867425670073,0.36840646726442294,0.4215782634772232,0.9814634146341463,0.5232520325203251,0.26504065040650404,0.0,-0.30184356570243837,-8.649538358440623e-06,0.30183234214782717,-0.30184190571308134,2.1279178326949477e-05,0.30183605551719667,-0.10154000371694565,-0.09215918183326721,0.0007279182784259314
dt_0.25_ms,11800,2.95,307461,1.3475,True,0.00017612191732041538,0.00030278388294391334,0.00035518326330929995,0.00048054541694000387,0.0005777716869488365,0.0033323660027235746,0.00022698582919916148,5.152256665723091e-08,0.01,3075,0.0008526212184375712,0.00048055173829197884,0.0033323660027235746,-0.0013244813627816036,-0.00033640191531795734,-0.06694754046687255,0.36792033219072606,0.42158896774183774,0.9821138211382113,0.5164227642276423,0.2738211382113821,0.0,-0.30184356570243837,-1.7400581782567315e-05,0.30183234214782717,-0.30184190571308134,1.1858120160468388e-05,0.30183605551719667,-0.1015364482998848,-0.09214204549789429,0.0007336030306760217
dt_0.25_ms,11840,2.96,307461,1.3575,True,0.00017607060726732016,0.0003028154605999589,0.00035468972055241466,0.00048073113430291414,0.000576815783279017,0.0033322651870548725,0.00022692973599195527,5.149710507737852e-08,0.01,3075,0.0008522800187773366,0.00048073165817186236,0.0033322651870548725,-0.0009059953192024657,-0.0018392870477990486,-0.06616220756106511,0.3674940027650443,0.42158896774183774,0.9827642276422764,0.5092682926829268,0.28227642276422765,0.0,-0.30184356570243837,-6.689316705887904e-06,0.30183234214782717,-0.30184190571308134,-0.0050047473050653934,0.30183605551719667,-0.10153823271393776,-0.0921231061220169,0.0007393060368485744
dt_0.25_ms,11880,2.97,307461,1.3675,True,0.00017600689898245037,0.0003029748040717095,0.000354517629602924,0.00048108982155099653,0.0005760358180850745,0.003335400717332959,0.00022691621643759527,5.1490969282353583e-08,0.01,3075,0.0008520295616708756,0.0004811264225281775,0.003335400717332959,-0.00039808432210387454,-0.0016863252904605781,-0.06546141430742283,0.3669771465862892,0.4215782634772232,0.9834146341463414,0.5056910569105691,0.29073170731707315,0.0,-0.30184356570243837,-6.258185749175027e-06,0.30183234214782717,-0.30184190571308134,-0.005006280727684498,0.30183605551719667,-0.10154210254549981,-0.09211862832307816,0.000745026167714968
dt_0.25_ms,11920,2.98,307461,1.3775,True,0.00017594585369806737,0.00030333324684761465,0.00035452228621579707,0.0004811613878700897,0.0005752333963755521,0.0033385816495865583,0.00022694955769267738,5.1506101736901896e-08,0.01,3075,0.0008518539532087744,0.00048119868733920157,0.0033385816495865583,-3.354716366430228e-05,-0.0010204043772895734,-0.06481804802810134,0.366412656518313,0.42152746459709034,0.9840650406504065,0.5017886178861789,0.29821138211382114,0.0,-0.30184356570243837,-4.064123004354769e-06,0.30183234214782717,-0.30184190571308134,-0.0050047473050653934,0.30183605551719667,-0.10154605656862259,-0.0920899510383606,0.0007507681031711397
dt_0.25_ms,11960,2.99,307461,1.3875,True,0.00017568786279298365,0.0003035414847545326,0.00035481792292557657,0.00048123951419256885,0.0005741871253121648,0.003338310867547989,0.0002269252441915777,5.149506645140718e-08,0.01,3075,0.0008518199034686374,0.0004813054692931473,0.003338310867547989,0.0009940721024038913,0.00032451674508674323,-0.06411443246982396,0.3659156505027772,0.42152746459709034,0.984390243902439,0.49658536585365853,0.3056910569105691,0.0,-0.30184356570243837,0.004981956444680691,0.30183234214782717,-0.30184190571308134,-0.00495723495259881,0.30183605551719667,-0.10155201703310013,-0.08852452039718628,0.0007565324660390614
dt_0.25_ms,12000,3.0,307461,1.3975,True,0.00017534755170345306,0.0003035494592040777,0.0003547866072040051,0.0004810940474271777,0.0005732189456466592,0.00333786359988153,0.00022680143744592266,5.1438892027536777e-08,0.01,3075,0.0008517286202461436,0.00048110084026120603,0.00333786359988153,0.0011251126087794606,0.0007506435514934435,-0.06365441934119848,0.3655131164929215,0.421532529688996,0.9847154471544716,0.4943089430894309,0.31121951219512195,0.0,-0.30184356570243837,0.004980928730219603,0.30183234214782717,-0.30184190571308134,1.3021069207752589e-05,0.30183605551719667,-0.10155797749757767,-0.08832114934921265,0.0007623045879881828
dt_0.25_ms,12040,3.0100000000000002,307461,1.4075,True,0.00017509888857603073,0.0003035354311577976,0.00035459932405501604,0.0004813041654415455,0.0005720896879211071,0.0033372764009982347,0.00022667476214883596,5.138144779523136e-08,0.01,3075,0.000851643174845059,0.00048137258272618055,0.0033372764009982347,0.0015670358009148499,0.000586555546936184,-0.06328962982125387,0.3652752663934424,0.4215386552646845,0.985040650406504,0.4917073170731707,0.3154471544715447,0.0,-0.30184356570243837,0.004982002079486847,0.30183234214782717,-0.30184190571308134,1.3060654055152554e-05,0.30183605551719667,-0.1015639379620552,-0.0882708802819252,0.0007680950860958545
dt_0.25_ms,12080,3.02,307461,1.4175,True,0.00017487422155681998,0.0003033207030966878,0.0003541464975569397,0.00048121624859049993,0.0005710942961741244,0.003342203563079238,0.00022652827516716286,5.131505945020985e-08,0.01,3075,0.0008516905690369203,0.00048123582382686436,0.003342203563079238,0.0012625901981648828,0.0009420290739087169,-0.0628591728154442,0.3649290878814094,0.42152990050915196,0.9853658536585366,0.48878048780487804,0.3203252032520325,0.0,-0.30184356570243837,0.004981956444680691,0.30183234214782717,-0.30184190571308134,2.1398109311121516e-05,0.30183605551719667,-0.10156969875097274,-0.08817580342292786,0.0007739043387118727
dt_0.25_ms,12120,3.0300000000000002,307461,1.4275,True,0.00017451486201025546,0.0003029780345968902,0.0003536275471560657,0.000481134204892442,0.0005701652495190517,0.003341686213389039,0.0002263154199740641,5.1218669318037e-08,0.01,3075,0.0008514994359101979,0.00048114487435668707,0.003341686213389039,0.0014996388888367967,0.0015643443907919856,-0.062329762731789994,0.364642502810188,0.4215386516459985,0.9853658536585366,0.4842276422764228,0.3261788617886179,0.0,-0.30184356570243837,0.004982002079486847,0.30183234214782717,-0.30184190571308134,4.574464037432335e-05,0.30183605551719667,-0.10157303735613823,-0.08812597393989563,0.0007796463381964713
dt_0.25_ms,12160,3.04,307461,1.4375,True,0.00017426347767468542,0.000302760920021683,0.00035290190135128796,0.00048120989231392904,0.000569332164013759,0.003341153496876359,0.0002261475583953461,5.114271816817648e-08,0.01,3075,0.0008513201830995731,0.00048125232569873333,0.003341153496876359,0.0016134713198620951,0.0015658170162717625,-0.061873047877148285,0.3643252731637522,0.4215474029382871,0.9856910569105691,0.48227642276422766,0.33170731707317075,0.0,-0.30184356570243837,0.0049941265024244785,0.30183234214782717,-0.30184190571308134,4.578439984470606e-05,0.30183605551719667,-0.101576017588377,-0.08810228109359741,0.0007853874936699866
dt_0.25_ms,12200,3.0500000000000003,307461,1.4475,True,0.0001741464075166732,0.0003025955811608583,0.0003523303021211177,0.0004810096230357899,0.0005683276918716732,0.003340592607855797,0.00022603337509268602,5.109108665579089e-08,0.01,3075,0.0008510066452625442,0.00048104554298333824,0.003340592607855797,0.0010736174852783319,0.001480284502118534,-0.06152214223144463,0.3640271370025132,0.4215561543860079,0.9856910569105691,0.48065040650406504,0.3359349593495935,0.0,-0.30184356570243837,0.004981956444680691,0.30183234214782717,-0.30184190571308134,4.662235369323753e-05,0.30183605551719667,-0.10157899782061577,-0.08810338377952576,0.0007911523804068563
dt_0.25_ms,12240,3.06,307461,1.4575,True,0.00017409324937034398,0.0003025238402187824,0.0003521539329085499,0.00048082583816722057,0.000567332428181544,0.003343951189890504,0.00022599414865125572,5.1073355224605875e-08,0.01,3075,0.0008508258814472948,0.0004808316007256508,0.003343951189890504,0.000699827644439802,0.0013665910672373469,-0.06095669052653581,0.3636139508857892,0.4215038048866039,0.9863414634146341,0.47772357723577236,0.34276422764227643,0.0,-0.30184356570243837,0.004981956444680691,0.30183234214782717,-0.30184190571308134,4.494827226153575e-05,0.30183605551719667,-0.10158197805285454,-0.08806076645851135,0.0007969037629663941
dt_0.25_ms,12280,3.0700000000000003,307461,1.4675,True,0.00017388394917361438,0.0003025156620424241,0.0003519547753967345,0.0004810168000403792,0.0005669363541528584,0.0033433125354349613,0.0002259053808493859,5.103324109670609e-08,0.01,3075,0.0008506922394404475,0.00048101734137162566,0.0033433125354349613,0.0006855306708579948,0.0008781822802984237,-0.06043945847324618,0.3633351809189885,0.42150159532607306,0.9866666666666667,0.47447154471544717,0.3489430894308943,0.0,-0.30184356570243837,0.004980928730219603,0.30183234214782717,-0.30184190571308134,2.115244024025742e-05,0.30183605551719667,-0.1015871986746788,-0.08798102289438248,0.0008027286559808996
dt_0.25_ms,12320,3.08,307461,1.4775,True,0.0001737209822749719,0.00030259150662459433,0.00035208900226280093,0.0004814326588530103,0.0005659909103997053,0.0033422738779336214,0.00022585683148222422,5.101130832718983e-08,0.01,3075,0.00085052800792595,0.00048145768232643604,0.0033422738779336214,0.0012691230733609582,0.0004442630647945481,-0.05983071279042506,0.3629643961612172,0.4215038048866039,0.9873170731707317,0.47024390243902436,0.35577235772357724,0.0,-0.30184356570243837,0.004982002079486847,0.30183234214782717,-0.30184190571308134,1.2412723663146608e-05,0.30183605551719667,-0.10159048438072205,-0.08772370219230652,0.00080863808398135
dt_0.25_ms,12360,3.09,307461,1.4875,True,0.00017362346989102662,0.00030265573877841234,0.00035207701148465276,0.0004820847418159261,0.0005652374238707132,0.0033429430332034826,0.00022582267542614007,5.0995880736619804e-08,0.01,3075,0.000850474129116723,0.00048212200636044145,0.0033429430332034826,0.001161166905006589,-0.0001334521194072975,-0.05964893613090651,0.3627985232855244,0.42150159532607306,0.9876422764227643,0.4689430894308943,0.35804878048780486,0.0,-0.30184356570243837,2.754232809820678e-06,0.30183234214782717,-0.30184190571308134,-0.00495723495259881,0.30183605551719667,-0.10159460231661796,-0.08767315000295639,0.0008145620056893676
dt_0.25_ms,12400,3.1,307461,1.4975,True,0.00017344558727927506,0.0003024062607437372,0.00035170247429050505,0.0004822034330572942,0.0005644955672323707,0.003342260839417577,0.00022572270759358464,5.0950740723378916e-08,0.01,3075,0.0008503356827725846,0.00048222625628113747,0.003342260839417577,0.000993341871489309,0.0005791388694460766,-0.05933529424630562,0.36255803384840174,0.4215008213093067,0.9879674796747967,0.46731707317073173,0.3616260162601626,0.0,-0.30184356570243837,2.7582491384237073e-06,0.30183234214782717,-0.30184190571308134,2.105854764522519e-05,0.30183605551719667,-0.1016005627810955,-0.08763483166694641,0.0008204957994166762
dt_0.25_ms,12440,3.11,307461,1.5075,True,0.00017327515524812043,0.00030222805798985064,0.0003513871633913368,0.00048233479610644477,0.0005635950656142087,0.003342887619510293,0.00022557901668912518,5.088589277043262e-08,0.01,3075,0.0008502501729455572,0.000482385978102684,0.003342887619510293,0.0010687659445216197,0.00037992094963171653,-0.05896285631757964,0.3622626341065648,0.4214714787446302,0.9882926829268293,0.46504065040650405,0.36585365853658536,0.0,-0.30184356570243837,2.7580713322095107e-06,0.30183234214782717,-0.30184190571308134,2.1026184185757302e-05,0.30183605551719667,-0.10160652324557304,-0.08761375397443771,0.0008263825089670717
dt_0.25_ms,12480,3.12,307461,1.5175,True,0.00017305313667748123,0.00030197142041288316,0.00035088005824945867,0.0004826444841455688,0.0005625621473882347,0.0033421239349991083,0.00022538994738631604,5.080062838280631e-08,0.01,3075,0.0008500646851669119,0.0004826959630008787,0.0033421239349991083,0.0017124909604410085,0.0005543838840685936,-0.05863805580461495,0.36203324343188176,0.4215008213093067,0.9882926829268293,0.46308943089430893,0.3697560975609756,0.0,-0.30184356570243837,0.004982002079486847,0.30183234214782717,-0.30184190571308134,4.508705751504749e-05,0.30183605551719667,-0.10161248371005058,-0.0875433087348938,0.0008322428562678396
dt_0.25_ms,12520,3.13,307461,1.5275,True,0.00017298455350100994,0.00030182176851667464,0.00035061221569776535,0.0004830256628338251,0.0005614980997052049,0.0033411148469895124,0.0002253041871506515,5.0761976747615804e-08,0.01,3075,0.0008498848778313041,0.0004830343241337687,0.0033411148469895124,0.001268376354310539,-0.00015018745883772807,-0.0582750732299513,0.36174281150157916,0.42150159532607306,0.9882926829268293,0.46016260162601624,0.37365853658536585,0.0,-0.30184356570243837,0.004980928730219603,0.30183234214782717,-0.30184190571308134,1.3580965060100425e-05,0.30183605551719667,-0.10161844417452812,-0.08750806748867035,0.0008381170569919048
dt_0.25_ms,12560,3.14,307461,1.5375,True,0.0001728894712869078,0.0003018372517544776,0.00035057892091572285,0.00048314004088752125,0.0005606878607068211,0.003340013325214386,0.00022527539369861886,5.074900300606773e-08,0.01,3075,0.0008497437031190025,0.0004831799597013742,0.003340013325214386,0.0010039780148210736,0.00017111360782309486,-0.05798495234689592,0.3615428225418718,0.4215008213093067,0.9882926829268293,0.4575609756097561,0.3772357723577236,0.0,-0.30184356570243837,2.586800064818817e-06,0.30183234214782717,-0.30184190571308134,2.0943098206771538e-05,0.30183605551719667,-0.10162440463900566,-0.08750440180301666,0.0008439937024377284
