label,particle_index,diagnostic_sample_hits,diagnostic_sample_fraction,final_speed_mps,source_x_m,source_y_m,source_z_m,final_x_m,final_y_m,final_z_m
dt_0.125_ms,8306,213,0.5311720698254364,0.0010335587430745363,0.08999861776828766,0.040003370493650436,-1.72463187482208e-05,0.09004602581262589,0.04002965986728668,0.002347297966480255
dt_0.125_ms,9391,213,0.5311720698254364,0.0009832659270614386,0.07000429183244705,0.08500757068395615,-1.7204136383952573e-05,0.07002298533916473,0.08507267385721207,0.002280991291627288
dt_0.125_ms,21365,213,0.5311720698254364,0.0009687920683063567,0.04499385878443718,-0.024992864578962326,-0.005002240184694529,0.044986266642808914,-0.024817397817969322,-0.0026499421801418066
dt_0.125_ms,20863,213,0.5311720698254364,0.0009644720703363419,-0.04499426484107971,-0.04499514400959015,-0.005003748927265406,-0.04499191418290138,-0.04476853460073471,-0.0026748741511255503
dt_0.125_ms,23285,213,0.5311720698254364,0.0009314434137195349,-0.034997448325157166,0.054993171244859695,-0.005004982464015484,-0.0349934846162796,0.05465332418680191,-0.0026906607672572136
dt_0.125_ms,23286,213,0.5311720698254364,0.0009227219852618873,-0.029990917071700096,0.05499378219246864,-0.005004885606467724,-0.02982894517481327,0.05465412512421608,-0.0026926000136882067
dt_0.125_ms,21120,213,0.5311720698254364,0.0009225640678778291,0.02998587302863598,-0.03499482199549675,-0.005000214092433453,0.029772190377116203,-0.03500160574913025,-0.002639416605234146
dt_0.125_ms,21110,213,0.5311720698254364,0.0009177805623039603,-0.0199989415705204,-0.034997910261154175,-0.005002426914870739,-0.019992167130112648,-0.03498787060379982,-0.0026300051249563694
dt_0.125_ms,21111,213,0.5311720698254364,0.0009079972514882684,-0.014998952858150005,-0.03499864041805267,-0.0050026653334498405,-0.014990369789302349,-0.03499289229512215,-0.0026344391517341137
dt_0.125_ms,23173,213,0.5311720698254364,0.0009023969178088009,0.009999718517065048,0.04999952018260956,-0.00500688748434186,0.009992343373596668,0.04979463294148445,-0.0026834781747311354
dt_0.125_ms,21112,213,0.5311720698254364,0.0009001241414807737,-0.010000425390899181,-0.034999288618564606,-0.005002661608159542,-0.009997047483921051,-0.03500666841864586,-0.0026362710632383823
dt_0.125_ms,21113,213,0.5311720698254364,0.0008942768909037113,-0.0050026183016598225,-0.0349997952580452,-0.005002500023692846,-0.00499966274946928,-0.03500991314649582,-0.0026376228779554367
dt_0.125_ms,21116,213,0.5311720698254364,0.0008925023139454424,0.009992178529500961,-0.03499839827418327,-0.005002018064260483,0.0099685313180089,-0.03500787541270256,-0.0026383008807897568
dt_0.125_ms,29220,212,0.5286783042394015,0.0011308154789730906,-0.00499765807762742,0.2999478876590729,-0.004830613266676664,-0.005045064724981785,0.30010175704956055,-0.0022707167081534863
dt_0.125_ms,23282,212,0.5286783042394015,0.0009514088160358369,-0.04999304935336113,0.05499357357621193,-0.005007224623113871,-0.04999040439724922,0.05466802045702934,-0.0027161897160112858
dt_0.125_ms,23172,212,0.5286783042394015,0.0008980949642136693,0.004999770317226648,0.049999628216028214,-0.005007532425224781,0.004992607049643993,0.0497966893017292,-0.002684480044990778
dt_0.125_ms,23170,212,0.5286783042394015,0.0008962390129454434,-0.00499721011146903,0.04999937117099762,-0.005007187835872173,-0.005015971139073372,0.04978138208389282,-0.002682717051357031
dt_0.125_ms,23171,212,0.5286783042394015,0.000896017998456955,1.5514257256654673e-06,0.04999954625964165,-0.005007687956094742,-2.2414285922423005e-05,0.04979516193270683,-0.0026846749242395163
dt_0.125_ms,21114,212,0.5286783042394015,0.000891060393769294,-4.546116997516947e-06,-0.034999746829271317,-0.005002339370548725,-7.683579497097526e-06,-0.03501073271036148,-0.002639165846630931
dt_0.125_ms,21115,212,0.5286783042394015,0.0008904818678274751,0.004993648733943701,-0.03499926999211311,-0.005002193618565798,0.0049595036543905735,-0.0350099615752697,-0.002638711826875806
dt_0.125_ms,3749,211,0.5261845386533666,0.0010864508803933859,0.29496869444847107,-0.15003246068954468,0.00016719252744223922,0.29527923464775085,-0.1503208875656128,0.0027169769164174795
dt_0.125_ms,43801,211,0.5261845386533666,0.001037517678923905,0.2999724745750427,0.29500681161880493,-0.009758208878338337,0.300085186958313,0.2952892780303955,-0.007664777338504791
dt_0.125_ms,9509,211,0.5261845386533666,0.0009708271827548742,0.05499851331114769,0.09000374376773834,-1.4565371202479582e-05,0.05499923229217529,0.09007810801267624,0.0022752657532691956
dt_0.125_ms,9490,211,0.5261845386533666,0.0009592326823621988,-0.039999306201934814,0.09000207483768463,-1.4041153917787597e-05,-0.040000077337026596,0.09008041024208069,0.002285831607878208
dt_0.125_ms,21243,211,0.5261845386533666,0.000950223533436656,0.03999500721693039,-0.029983866959810257,-0.005001209210604429,0.039983514696359634,-0.029765387997031212,-0.0026455477345734835
dt_0.125_ms,20986,211,0.5261845386533666,0.0009486062917858362,-0.034996725618839264,-0.039996933192014694,-0.005002126097679138,-0.03498590737581253,-0.03987744823098183,-0.0026449759025126696
dt_0.125_ms,23298,211,0.5261845386533666,0.0009296844946220517,0.029992859810590744,0.05499774590134621,-0.00500550027936697,0.029850907623767853,0.05470848083496094,-0.002689559943974018
dt_0.125_ms,20989,211,0.5261845386533666,0.0009155147126875818,-0.01999897137284279,-0.03999858722090721,-0.0050030178390443325,-0.019993014633655548,-0.03987528011202812,-0.0026483694091439247
dt_0.125_ms,23287,211,0.5261845386533666,0.0009141857735812664,-0.02499500848352909,0.05499489605426788,-0.005005094688385725,-0.024989889934659004,0.05466415360569954,-0.002693530172109604
dt_0.125_ms,28677,210,0.5236907730673317,0.0010097500635311007,-0.29996249079704285,0.2800002098083496,-0.004799064714461565,-0.3000669777393341,0.28040072321891785,-0.00269601889885962
dt_0.125_ms,23300,210,0.5236907730673317,0.0009469761280342937,0.039995551109313965,0.05499729886651039,-0.0050054979510605335,0.03998972475528717,0.05469309911131859,-0.002690091961994767
dt_0.125_ms,23299,210,0.5236907730673317,0.0009386271703988314,0.034996453672647476,0.05499758943915367,-0.005005335435271263,0.034989453852176666,0.05469568073749542,-0.00268763629719615
dt_0.125_ms,20987,210,0.5236907730673317,0.0009376412490382791,-0.029993245378136635,-0.03999723121523857,-0.005001987796276808,-0.029907334595918655,-0.0398651547729969,-0.0026435633189976215
dt_0.125_ms,21121,210,0.5236907730673317,0.000932622526306659,0.03499571606516838,-0.034994807094335556,-0.005000322125852108,0.03498031198978424,-0.035001881420612335,-0.002646622946485877
dt_0.125_ms,20988,210,0.5236907730673317,0.0009265755070373416,-0.02499634213745594,-0.03999782353639603,-0.00500234542414546,-0.024988356977701187,-0.03986828401684761,-0.002646536333486438
dt_0.125_ms,5267,210,0.5236907730673317,0.0009261363884434104,0.019994579255580902,-0.08500396460294724,-1.308001264987979e-05,0.019995970651507378,-0.08508489280939102,0.002265840768814087
dt_0.125_ms,23297,210,0.5236907730673317,0.0009209944983012974,0.02499629370868206,0.054998014122247696,-0.005005970597267151,0.024988938122987747,0.054718468338251114,-0.002694983733817935
dt_0.125_ms,20990,210,0.5236907730673317,0.0009060924639925361,-0.01499961968511343,-0.03999948874115944,-0.005003489088267088,-0.014991918578743935,-0.03989231586456299,-0.0026547107845544815
dt_0.125_ms,20996,210,0.5236907730673317,0.0008944437140598893,0.014987267553806305,-0.039996933192014694,-0.005002285353839397,0.014873363077640533,-0.039893988519907,-0.0026563042774796486
dt_0.125_ms,8669,209,0.5211970074812967,0.0010176333598792553,0.08999840170145035,0.055001769214868546,-1.6577043425058946e-05,0.09004232287406921,0.055010780692100525,0.002329438691958785
dt_0.125_ms,21488,209,0.5211970074812967,0.000991781591437757,0.054991159588098526,-0.019996069371700287,-0.005004399921745062,0.054972656071186066,-0.019916007295250893,-0.002679090714082122
dt_0.125_ms,23301,209,0.5211970074812967,0.0009545020875521004,0.04499543830752373,0.05499747768044472,-0.005005902610719204,0.044993966817855835,0.05469415709376335,-0.0026951360050588846
dt_0.125_ms,5397,209,0.5211970074812967,0.0009515038691461086,0.0650005042552948,-0.08000250905752182,-1.1294451724097598e-05,0.06501293927431107,-0.08007510006427765,0.002309603150933981
