radius_lower_m,radius_upper_m,radius_center_m,count,jp_mean,jp_rmse,jp_p05,jp_median,jp_p95,delta_jp_mean,delta_jp_rmse,delta_jp_p05,delta_jp_median,delta_jp_p95,det_f_mean,det_f_rmse,det_f_p05,det_f_median,det_f_p95,delta_det_f_mean,delta_det_f_rmse,delta_det_f_p05,delta_det_f_median,delta_det_f_p95,vertical_displacement_mm_mean,vertical_displacement_mm_rmse,vertical_displacement_mm_p05,vertical_displacement_mm_median,vertical_displacement_mm_p95,phase,inside_action_radius
0.12,0.125,0.1225,3192,8.87879741640063e-06,0.00012435769895091653,0.0,0.0,0.0,8.87879741640063e-06,0.00012435769895091653,0.0,0.0,0.0,0.9325356483459473,0.9332910776138306,0.8655650019645691,0.9308048486709595,0.9948963522911072,-0.007160232402384281,0.008700963109731674,-0.014993635006248951,-0.007285803556442261,0.0012870939681306481,0.5081945657730103,0.695153534412384,0.011910498142242432,0.38295799493789673,1.4933034181594849,final,False
0.125,0.13,0.1275,3400,4.537272616289556e-06,7.338354043895379e-05,0.0,0.0,0.0,4.537272616289556e-06,7.338354043895379e-05,0.0,0.0,0.0,0.932218074798584,0.9329615235328674,0.8653883934020996,0.9316691160202026,0.9946709871292114,-0.006573469378054142,0.008100527338683605,-0.014241841621696949,-0.006280392408370972,0.0010630644392222166,0.48643454909324646,0.6438643336296082,0.02401210367679596,0.4063621163368225,1.3540422916412354,final,False
0.13,0.135,0.1325,3824,4.789956619788427e-06,7.189304596977308e-05,0.0,0.0,0.0,4.789956619788427e-06,7.189304596977308e-05,0.0,0.0,0.0,0.9347196221351624,0.935448169708252,0.8682741522789001,0.9347180128097534,0.9952174425125122,-0.006005748175084591,0.007592317182570696,-0.013424361124634743,-0.005688667297363281,0.0014559505507349968,0.4885759949684143,0.6189201474189758,0.0352025032043457,0.4332996904850006,1.2415714263916016,final,False
0.135,0.14,0.1375,3444,3.215123115296592e-06,9.662729280535132e-05,0.0,0.0,0.0,3.215123115296592e-06,9.662729280535132e-05,0.0,0.0,0.0,0.9338788390159607,0.934604287147522,0.8677665591239929,0.9336183071136475,0.9941255450248718,-0.006014016456902027,0.0075720832683146,-0.01351493876427412,-0.005604773759841919,0.0012401823187246919,0.4569551944732666,0.5689502358436584,0.042215362191200256,0.4278551936149597,1.1143156290054321,final,False
0.14,0.145,0.14250000000000002,3528,4.464239736989839e-06,7.617103983648121e-05,0.0,0.0,0.0,4.464239736989839e-06,7.617103983648121e-05,0.0,0.0,0.0,0.9340550303459167,0.9347768425941467,0.8698309659957886,0.9335073232650757,0.9934146404266357,-0.005902930628508329,0.0073623196221888065,-0.013193180784583092,-0.0057080090045928955,0.0013224210124462843,0.43427327275276184,0.5319568514823914,0.0464070588350296,0.4219226539134979,1.0055229663848877,final,False
0.145,0.15,0.1475,3899,1.0179091987083666e-05,0.0001470709830755368,0.0,0.0,0.0,1.0179091987083666e-05,0.0001470709830755368,0.0,0.0,0.0,0.9341126680374146,0.9348384737968445,0.868248462677002,0.933117687702179,0.9940387010574341,-0.005438477266579866,0.006836285814642906,-0.01199327688664198,-0.005449354648590088,0.0018931087106466293,0.4096300005912781,0.4966661334037781,0.04944131150841713,0.41200220584869385,0.9233658909797668,final,False
0.15,0.155,0.1525,4081,2.3832078568375437e-06,5.127491385792382e-05,0.0,0.0,0.0,2.3832078568375437e-06,5.127491385792382e-05,0.0,0.0,0.0,0.9353746771812439,0.9360715746879578,0.868030846118927,0.9344553351402283,0.9932371377944946,-0.005179303232580423,0.006555802188813686,-0.011529266834259033,-0.005365610122680664,0.0020935535430908203,0.3923785388469696,0.4686274826526642,0.051081180572509766,0.40134042501449585,0.8393391370773315,final,False
0.155,0.16,0.1575,4252,5.235619937593583e-07,2.6271782189724036e-05,0.0,0.0,0.0,5.235619937593583e-07,2.6271782189724036e-05,0.0,0.0,0.0,0.9346452951431274,0.935366690158844,0.8635176420211792,0.9335837364196777,0.994144082069397,-0.0049779233522713184,0.006285476498305798,-0.010880202054977417,-0.005172371864318848,0.0016580251976847649,0.3666457533836365,0.4375200569629669,0.04961639642715454,0.38682669401168823,0.7766180634498596,final,False
0.16,0.165,0.1625,4150,1.965344154086779e-06,5.29540739080403e-05,0.0,0.0,0.0,1.965344154086779e-06,5.29540739080403e-05,0.0,0.0,0.0,0.9356494545936584,0.9363705515861511,0.8636804819107056,0.9344257712364197,0.9944749474525452,-0.005047602113336325,0.006341617088764906,-0.010640308260917664,-0.0054215192794799805,0.0015572878764942288,0.35518568754196167,0.4196324050426483,0.04725418984889984,0.3786012530326843,0.716178297996521,final,False
0.165,0.17,0.1675,4205,1.120216523986528e-07,5.741559562011389e-06,0.0,0.0,0.0,1.120216523986528e-07,5.741559562011389e-06,0.0,0.0,0.0,0.9339569807052612,0.9347116351127625,0.8554098010063171,0.9331362843513489,0.9944788813591003,-0.005224194843322039,0.006487766746431589,-0.010986721143126488,-0.0055539608001708984,0.0011352661531418562,0.3324117958545685,0.39597272872924805,0.044243037700653076,0.3620609641075134,0.6778602600097656,final,False
0.17,0.17500000000000002,0.17250000000000001,4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934968888759613,0.9357003569602966,0.8636481761932373,0.9336038827896118,0.994303286075592,-0.005196047015488148,0.0063505819998681545,-0.010808068327605724,-0.005364924669265747,0.0008255272405222058,0.32424914836883545,0.38493743538856506,0.042272359132766724,0.354573130607605,0.6463313698768616,final,False
0.17500000000000002,0.18,0.1775,4659,1.9535640660706122e-07,1.062076353264274e-05,0.0,0.0,0.0,1.9535640660706122e-07,1.062076353264274e-05,0.0,0.0,0.0,0.9357295632362366,0.9364768266677856,0.8667427897453308,0.935477614402771,0.9947128891944885,-0.005239726044237614,0.006411260459572077,-0.01104916911572218,-0.005475759506225586,0.0009810825577005744,0.3165082335472107,0.3756025433540344,0.036594271659851074,0.34718960523605347,0.6220269799232483,final,False
0.18,0.185,0.1825,4916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9355270266532898,0.9362897276878357,0.8670501708984375,0.934654951095581,0.9948046207427979,-0.005194141995161772,0.006466930266469717,-0.011065363883972168,-0.005534529685974121,0.0016253888607025146,0.3044464588165283,0.36413970589637756,0.0334959477186203,0.3348030149936676,0.6012405753135681,final,False
0.185,0.19,0.1875,4664,3.3811372190939437e-07,1.2032620361424051e-05,0.0,0.0,0.0,3.3811372190939437e-07,1.2032620361424051e-05,0.0,0.0,0.0,0.9344053268432617,0.9351944327354431,0.8659351468086243,0.9330916404724121,0.9951374530792236,-0.005518847145140171,0.006735232658684254,-0.011831298470497131,-0.005723923444747925,0.0011465937132015824,0.2892730236053467,0.34987273812294006,0.028462335467338562,0.3212112784385681,0.5816870331764221,final,False
0.19,0.195,0.1925,5110,2.9004181669733953e-06,5.761154170613736e-05,0.0,0.0,0.0,2.9004181669733953e-06,5.761154170613736e-05,0.0,0.0,0.0,0.9330557584762573,0.93384850025177,0.8583089709281921,0.9311694502830505,0.9946563243865967,-0.005752931348979473,0.007037939503788948,-0.012333020567893982,-0.005912989377975464,0.0016092839650809765,0.27379167079925537,0.3353574872016907,0.024957582354545593,0.3068614602088928,0.564075767993927,final,False
0.195,0.2,0.1975,5347,8.996885298984125e-06,0.0001292187807848677,0.0,0.0,0.0,8.996885298984125e-06,0.0001292187807848677,0.0,0.0,0.0,0.9355551600456238,0.9363680481910706,0.865067183971405,0.9341742396354675,0.9957273602485657,-0.005909305531531572,0.007168050855398178,-0.012767600826919079,-0.0059008002281188965,0.001313726999796927,0.2776884138584137,0.33807674050331116,0.01852289028465748,0.30694156885147095,0.560857892036438,final,False
0.2,0.20500000000000002,0.2025,5211,9.522766049485654e-06,0.00012726806744467467,0.0,0.0,0.0,9.522766049485654e-06,0.00012726806744467467,0.0,0.0,0.0,0.9349550604820251,0.9357682466506958,0.8638873100280762,0.9336631894111633,0.9960061311721802,-0.006122324150055647,0.007393648847937584,-0.012682557106018066,-0.006184399127960205,0.0013244152069091797,0.26351749897003174,0.3236754238605499,0.012323260307312012,0.2952776849269867,0.540944516658783,final,False
0.20500000000000002,0.21,0.20750000000000002,5517,1.195481490867678e-05,0.0001536648051114753,0.0,0.0,0.0,1.195481490867678e-05,0.0001536648051114753,0.0,0.0,0.0,0.9340302348136902,0.9348644018173218,0.8617169260978699,0.9327126741409302,0.9958778023719788,-0.006111218128353357,0.0073942807503044605,-0.012693357653915882,-0.006279349327087402,0.0014385562390089035,0.24983379244804382,0.3115396499633789,0.009046495892107487,0.284392386674881,0.5265665650367737,final,False
0.21,0.215,0.2125,5308,1.8076560081681237e-05,0.0002131233486579731,0.0,0.0,0.0,1.8076560081681237e-05,0.0002131233486579731,0.0,0.0,0.0,0.9331187009811401,0.9340039491653442,0.8493006229400635,0.933285117149353,0.996247410774231,-0.00648348405957222,0.007727162912487984,-0.013177690096199512,-0.006596624851226807,0.0011298914905637503,0.2362893521785736,0.2994990944862366,0.004548952449113131,0.2730991840362549,0.5145687460899353,final,False
0.215,0.22,0.2175,5939,2.5327535695396364e-05,0.0002553714730311185,0.0,0.0,0.0,2.5327535695396364e-05,0.0002553714730311185,0.0,0.0,0.0,0.9328711628913879,0.9337302446365356,0.8616185188293457,0.9329198002815247,0.995962381362915,-0.006615919526666403,0.007872561924159527,-0.0134231923148036,-0.006592094898223877,0.0011314451694488525,0.22509680688381195,0.28862446546554565,0.001285969978198409,0.26459991931915283,0.5032480359077454,final,False
0.22,0.225,0.2225,5807,3.137973908451386e-05,0.00029327315860427916,0.0,0.0,0.0,3.137973908451386e-05,0.00029327315860427916,0.0,0.0,0.0,0.9337857961654663,0.934668779373169,0.8620222210884094,0.9352957010269165,0.9961394667625427,-0.006655062083154917,0.00784339476376772,-0.013490390963852406,-0.006711602210998535,0.000930098700337112,0.218848317861557,0.28304335474967957,-0.0027522442396730185,0.2594664692878723,0.49433502554893494,final,False
0.225,0.23,0.2275,5819,4.35461952292826e-05,0.00036811866448260844,0.0,0.0,0.0,4.35461952292826e-05,0.00036811866448260844,0.0,0.0,0.0,0.9333210587501526,0.9341767430305481,0.8624363541603088,0.9344012141227722,0.9957512021064758,-0.006687477696686983,0.007833152078092098,-0.013280505314469337,-0.006787717342376709,0.0007221121340990067,0.20187221467494965,0.2669847309589386,-0.006849318742752075,0.24494901299476624,0.4784735143184662,final,False
0.23,0.23500000000000001,0.2325,6273,4.477881520870142e-05,0.00041277852142229676,0.0,0.0,0.0,4.477881520870142e-05,0.00041277852142229676,0.0,0.0,0.0,0.9337067008018494,0.9345700144767761,0.8633452653884888,0.9358084201812744,0.9956810474395752,-0.006420058198273182,0.0075609986670315266,-0.012764418497681618,-0.006521165370941162,0.0006985660293139517,0.19245454668998718,0.25808367133140564,-0.011952221393585205,0.23652240633964539,0.46730032563209534,final,False
0.23500000000000001,0.24,0.2375,6163,7.185928552644327e-05,0.0005937643582001328,0.0,0.0,0.0,7.185928552644327e-05,0.0005937643582001328,0.0,0.0,0.0,0.9339166879653931,0.9347978830337524,0.8638962507247925,0.9365563988685608,0.9953247904777527,-0.0061730011366307735,0.007303599733859301,-0.012418490834534168,-0.006226539611816406,0.0006536233122460544,0.17843084037303925,0.24644766747951508,-0.017037242650985718,0.216703861951828,0.45829564332962036,final,False
0.24,0.245,0.2425,6596,7.62978961574845e-05,0.0006355380173772573,0.0,0.0,0.0,7.62978961574845e-05,0.0006355380173772573,0.0,0.0,0.0,0.9339603185653687,0.934828519821167,0.8638149499893188,0.9365793466567993,0.9945948123931885,-0.006212408188730478,0.007295256480574608,-0.012205526232719421,-0.006309598684310913,0.000582963228225708,0.16728518903255463,0.23495924472808838,-0.02076476812362671,0.18498021364212036,0.44418126344680786,final,False
0.245,0.25,0.2475,6359,7.81016715336591e-05,0.0006543358322232962,0.0,0.0,0.0,7.81016715336591e-05,0.0006543358322232962,0.0,0.0,0.0,0.9352882504463196,0.9361681342124939,0.8640589714050293,0.9384355545043945,0.994655966758728,-0.006028289441019297,0.007134799379855394,-0.012030571699142456,-0.006112217903137207,0.000865657115355134,0.15737095475196838,0.2254449427127838,-0.025806576013565063,0.16231834888458252,0.4312679171562195,final,False
0.25,0.255,0.2525,6353,7.755259139230475e-05,0.0007019441691227257,0.0,0.0,0.0,7.755259139230475e-05,0.0007019441691227257,0.0,0.0,0.0,0.9341195225715637,0.9350029826164246,0.8601053953170776,0.9368756413459778,0.9942032694816589,-0.005852750036865473,0.006962893530726433,-0.011968255043029785,-0.0059165358543396,0.0008085964946076274,0.13751249015331268,0.20729199051856995,-0.030180811882019043,0.10865554213523865,0.4095436930656433,final,False
0.255,0.26,0.2575,6833,6.720673991367221e-05,0.0006447461782954633,0.0,0.0,0.0,6.720673991367221e-05,0.0006447461782954633,0.0,0.0,0.0,0.933341383934021,0.9342221021652222,0.8516923785209656,0.9338685274124146,0.9936034083366394,-0.005805243272334337,0.006911765318363905,-0.011924564838409424,-0.005846142768859863,0.0005601043812930584,0.1245482936501503,0.19657419621944427,-0.037191808223724365,0.0683031976222992,0.3958798944950104,final,False
0.26,0.265,0.2625,7010,7.740515138721094e-05,0.0007334588444791734,0.0,0.0,0.0,7.740515138721094e-05,0.0007334588444791734,0.0,0.0,0.0,0.9360942244529724,0.9369496703147888,0.8613600134849548,0.9396486282348633,0.9937520623207092,-0.005508584901690483,0.006643072701990604,-0.011642327532172203,-0.005543321371078491,0.000714417255949229,0.1180850937962532,0.18963176012039185,-0.04643276333808899,0.07217936217784882,0.37441664934158325,final,False
0.265,0.27,0.2675,7082,7.015286246314645e-05,0.0007030931301414967,0.0,0.0,0.0,7.015286246314645e-05,0.0007030931301414967,0.0,0.0,0.0,0.9340163469314575,0.93487548828125,0.8594046831130981,0.9354687929153442,0.9931898713111877,-0.005530823487788439,0.006779402960091829,-0.011932110413908958,-0.00550919771194458,0.001004902645945549,0.09990616142749786,0.17511086165905,-0.054075196385383606,0.020150095224380493,0.3596663475036621,final,False
0.27,0.275,0.2725,7126,9.220868378179148e-05,0.0008314578444696963,0.0,0.0,0.0,9.220868378179148e-05,0.0008314578444696963,0.0,0.0,0.0,0.9366521239280701,0.9374760389328003,0.8611548542976379,0.9391061067581177,0.9938400387763977,-0.005300892982631922,0.006710065994411707,-0.011998623609542847,-0.005446791648864746,0.0015969574451446533,0.09457754343748093,0.17122413218021393,-0.057052820920944214,0.021809712052345276,0.35646313428878784,final,False
0.275,0.28,0.2775,7021,7.293747330550104e-05,0.0007602717960253358,0.0,0.0,0.0,7.293747330550104e-05,0.0007602717960253358,0.0,0.0,0.0,0.9355822205543518,0.9364048838615417,0.8560410141944885,0.9377188682556152,0.993118166923523,-0.004956909455358982,0.006616990547627211,-0.011831164360046387,-0.00509721040725708,0.0024257302284240723,0.07895965129137039,0.1645909547805786,-0.06277859210968018,-0.0004917383193969727,0.34542661905288696,final,False
0.28,0.28500000000000003,0.28250000000000003,7588,9.408007463207468e-05,0.0008922378765419126,0.0,0.0,0.0,9.408007463207468e-05,0.0008922378765419126,0.0,0.0,0.0,0.9379209280014038,0.9387317895889282,0.860308825969696,0.9421133995056152,0.9934096336364746,-0.004490323830395937,0.006422052625566721,-0.011550476774573326,-0.004701048135757446,0.003257276490330696,0.06803357601165771,0.19716475903987885,-0.12176670134067535,-0.004760921001434326,0.3482261598110199,final,False
0.28500000000000003,0.29,0.2875,7477,0.00022652583720628172,0.0021324774716049433,0.0,0.0,0.0,0.00019848674128297716,0.0018224205123260617,0.0,0.0,0.0,0.9420907497406006,0.9428855776786804,0.8624762296676636,0.9506742358207703,0.9938675165176392,-0.0038924075197428465,0.0063288286328315735,-0.011058044619858265,-0.004064202308654785,0.004501292947679758,0.04632680118083954,0.28279420733451843,-0.5385637283325195,-0.00883638858795166,0.43808814883232117,final,False
0.29,0.295,0.2925,7701,0.0005832570022903383,0.003949217963963747,0.0,0.0,0.0,0.0005177394486963749,0.003604995785281062,0.0,0.0,0.0,0.9414043426513672,0.9422721862792969,0.8596469759941101,0.9505009651184082,0.9974905848503113,-0.003428578143939376,0.007631329819560051,-0.01257622241973877,-0.003735065460205078,0.0061002373695373535,0.02064189873635769,0.3928227424621582,-0.6041005253791809,-0.018067657947540283,0.6494565010070801,final,False
0.295,0.3,0.2975,7668,0.0010367130162194371,0.00902294460684061,0.0,0.0,0.0,0.0009008694905787706,0.007252659182995558,0.0,0.0,0.0,0.939148485660553,0.940100908279419,0.8457456231117249,0.9474849700927734,0.9983349442481995,-0.0041516805067658424,0.011216923594474792,-0.01872032880783081,-0.003850102424621582,0.0062725720927119255,-0.001879879622720182,0.5270398855209351,-0.9258862733840942,-0.022972002625465393,0.9101808667182922,final,False
0.3,0.305,0.3025,7440,0.0016699268016964197,0.014747168868780136,0.0,0.0,0.0,0.0013705405872315168,0.011171833612024784,0.0,0.0,0.0,0.9315581917762756,0.9326902627944946,0.8421122431755066,0.9393538236618042,0.9974179267883301,-0.005483407061547041,0.013842558488249779,-0.02707654982805252,-0.004492998123168945,0.006411929614841938,-0.03362899273633957,0.6142210960388184,-1.1056721210479736,-0.03273971378803253,1.0247881412506104,final,False
0.305,0.31,0.3075,6894,0.0019782327581197023,0.017408765852451324,0.0,0.0,0.0,0.0015714603941887617,0.013032704591751099,0.0,0.0,0.0,0.9331189393997192,0.9342509508132935,0.84272700548172,0.9422943592071533,0.9975211024284363,-0.005535378120839596,0.013604776002466679,-0.026977593079209328,-0.004660695791244507,0.006156960967928171,-0.042803023010492325,0.5967810153961182,-1.086997628211975,-0.03295391798019409,0.8816105723381042,final,False
0.31,0.315,0.3125,5569,0.001966615440323949,0.017416533082723618,0.0,0.0,0.0,0.0015757710207253695,0.013149791397154331,0.0,0.0,0.0,0.9349895715713501,0.9360583424568176,0.8436749577522278,0.9436749815940857,0.9974112510681152,-0.004799466114491224,0.012496907263994217,-0.022818876430392265,-0.0042299628257751465,0.0063102962449193,-0.056205347180366516,0.567608654499054,-1.0228826999664307,-0.0411011278629303,0.8338304758071899,final,False
0.315,0.32,0.3175,5173,0.0017507447628304362,0.016456324607133865,0.0,0.0,0.0,0.0013971463777124882,0.012380905449390411,0.0,0.0,0.0,0.9335684776306152,0.9346728324890137,0.8414890766143799,0.9416314959526062,0.9960998296737671,-0.004841260612010956,0.012053553946316242,-0.02263113297522068,-0.004184842109680176,0.006048891227692366,-0.05749943479895592,0.5348267555236816,-0.9862914681434631,-0.046815723180770874,0.7878312468528748,final,False
0.32,0.325,0.3225,4608,0.0017990664346143603,0.016368914395570755,0.0,0.0,0.0,0.0014427778078243136,0.012371254153549671,0.0,0.0,0.0,0.9362659454345703,0.9373405575752258,0.8444963693618774,0.9448468685150146,0.9972841739654541,-0.004666137974709272,0.01234398689121008,-0.02225978672504425,-0.0040597617626190186,0.005877214949578047,-0.06204789876937866,0.5235519409179688,-0.9767785668373108,-0.05249679088592529,0.7747871279716492,final,False
0.325,0.33,0.3275,4492,0.0013360498705878854,0.013853528536856174,0.0,0.0,0.0,0.001085245399735868,0.010495555587112904,0.0,0.0,0.0,0.9337812662124634,0.93487548828125,0.8410963416099548,0.9427592754364014,0.994899332523346,-0.004693451803177595,0.011746576987206936,-0.02215636894106865,-0.003956913948059082,0.0060231564566493034,-0.07507258653640747,0.4904700517654419,-0.8698757886886597,-0.0688694417476654,0.7315976619720459,final,False
0.33,0.335,0.3325,4128,0.0015940340235829353,0.015777386724948883,0.0,0.0,0.0,0.0012709936127066612,0.01182985957711935,0.0,0.0,0.0,0.937208890914917,0.9382814168930054,0.8458694219589233,0.9467282891273499,0.9955581426620483,-0.004433928057551384,0.01139883417636156,-0.020009005442261696,-0.0038819313049316406,0.006179715506732464,-0.10366633534431458,0.4991986155509949,-0.9648609757423401,-0.07652118802070618,0.5838007926940918,final,False
0.335,0.34,0.3375,3566,0.0016665906878188252,0.015602970495820045,0.0,0.0,0.0,0.0013534912141039968,0.011811812408268452,0.0,0.0,0.0,0.9361677765846252,0.9372665286064148,0.8407548666000366,0.9461093544960022,0.9952815771102905,-0.0040883407928049564,0.011647720821201801,-0.020260319113731384,-0.003430098295211792,0.0061590224504470825,-0.11808429658412933,0.5082626342773438,-0.9662285447120667,-0.09931996464729309,0.6892161965370178,final,False
0.34,0.34500000000000003,0.3425,3611,0.0015103837940841913,0.01464081835001707,0.0,0.0,0.0,0.0012308073928579688,0.011071953922510147,0.0,0.0,0.0,0.9355363845825195,0.9366293549537659,0.8452304601669312,0.9444789290428162,0.994572639465332,-0.0045043425634503365,0.011890867725014687,-0.02009597420692444,-0.004082322120666504,0.005750715732574463,-0.13131611049175262,0.4925970435142517,-0.9516626596450806,-0.12198835611343384,0.6533505916595459,final,False
0.34500000000000003,0.35000000000000003,0.34750000000000003,3119,0.0016707052709534764,0.015575113706290722,0.0,0.0,0.0,0.0013523477828130126,0.011724374257028103,0.0,0.0,0.0,0.936599850654602,0.9376892447471619,0.8465412259101868,0.9469277262687683,0.9941141605377197,-0.004093494266271591,0.012202946469187737,-0.022083859890699387,-0.0033411383628845215,0.006539946421980858,-0.1786612868309021,0.5205248594284058,-0.9778372645378113,-0.15507638454437256,0.6190550327301025,final,False
0.35000000000000003,0.355,0.35250000000000004,2999,0.0018063770839944482,0.01571423001587391,0.0,0.0,0.0,0.001464645960368216,0.011783271096646786,0.0,0.0,0.0,0.9342671632766724,0.9354274272918701,0.8398498296737671,0.944786012172699,0.9943714737892151,-0.004437909461557865,0.012359214015305042,-0.021863872185349464,-0.003878355026245117,0.006377899553626776,-0.20197784900665283,0.5341044068336487,-0.9786761999130249,-0.20354241132736206,0.6308622360229492,final,False
0.355,0.36,0.3575,2793,0.0018291823798790574,0.015981627628207207,0.0,0.0,0.0,0.0014677636791020632,0.011855514720082283,0.0,0.0,0.0,0.9386298060417175,0.9396778345108032,0.8448917269706726,0.9489051699638367,0.9947260618209839,-0.0037689676973968744,0.01157408393919468,-0.020722603425383568,-0.003398597240447998,0.006621550302952528,-0.24289675056934357,0.5513460040092468,-0.9948223829269409,-0.2505779266357422,0.5797157883644104,final,False
0.36,0.365,0.3625,2265,0.0021423681173473597,0.016680538654327393,0.0,0.0,0.0,0.0017295940779149532,0.012392830103635788,0.0,0.0,0.0,0.9347143173217773,0.9359230399131775,0.8391627669334412,0.9469096064567566,0.9948502779006958,-0.00413792347535491,0.013338720425963402,-0.02483055554330349,-0.0036895275115966797,0.007505643647164106,-0.28726524114608765,0.5929316282272339,-1.0503039360046387,-0.31366199254989624,0.6065158247947693,final,False
0.365,0.37,0.3675,2530,0.001983512192964554,0.01659366860985756,0.0,0.0,0.0,0.001576898037455976,0.012159462086856365,0.0,0.0,0.0,0.9371549487113953,0.9381898641586304,0.8445894122123718,0.9463942050933838,0.9945470094680786,-0.004017994273453951,0.012212645262479782,-0.02296437881886959,-0.0036904215812683105,0.007223811931908131,-0.3251010477542877,0.5996052622795105,-1.0537422895431519,-0.35488978028297424,0.5329672694206238,final,False
0.37,0.375,0.3725,1945,0.0023367342073470354,0.0170613843947649,0.0,0.0,0.0,0.001910985796712339,0.012739937752485275,0.0,0.0,0.0,0.9384675621986389,0.9395673274993896,0.8434789776802063,0.9504770636558533,0.9982022643089294,-0.003439073683694005,0.013320260681211948,-0.02491513453423977,-0.0031754374504089355,0.009298051707446575,-0.37849971652030945,0.6490640640258789,-1.15177321434021,-0.40694698691368103,0.5560697913169861,final,False
0.375,0.38,0.3775,1995,0.002331826835870743,0.01805039681494236,0.0,0.0,0.0,0.0018587401136755943,0.013329465873539448,0.0,0.0,0.0,0.9359656572341919,0.9370527863502502,0.8434252142906189,0.9475163221359253,0.9947113990783691,-0.003575047245249152,0.013071820139884949,-0.02463817037642002,-0.003272533416748047,0.009788100607693195,-0.4285765588283539,0.6817286610603333,-1.2070215940475464,-0.45785680413246155,0.44573384523391724,final,False
0.38,0.385,0.3825,1664,0.0028843595646321774,0.020063787698745728,0.0,0.0,0.009365985170006752,0.0022756492253392935,0.01460373867303133,0.0,0.0,0.009365985170006752,0.941059410572052,0.9421196579933167,0.8472225666046143,0.9543691873550415,0.9999992251396179,-0.002419911790639162,0.012854497879743576,-0.02270221710205078,-0.0021522343158721924,0.008964302018284798,-0.4998745620250702,0.7707417607307434,-1.275349736213684,-0.56084805727005,0.5764665007591248,final,False
0.385,0.39,0.3875,1213,0.003349537728354335,0.02154039405286312,0.0,0.0,0.006323943845927715,0.0027656208258122206,0.01660660095512867,0.0,0.0,0.006323943845927715,0.9334899187088013,0.9347407221794128,0.8468185067176819,0.947759211063385,0.9999992847442627,-0.002720153657719493,0.0162922702729702,-0.026350270956754684,-0.002880096435546875,0.016039086505770683,-0.5967015027999878,0.8654549717903137,-1.4536693096160889,-0.6566904783248901,0.49938303232192993,final,False
0.39,0.395,0.3925,1622,0.0031067708041518927,0.02157408371567726,0.0,0.0,0.008286688476800919,0.0023744970094412565,0.01538101863116026,0.0,0.0,0.008286688476800919,0.942656934261322,0.9437028765678406,0.8527604341506958,0.9561020731925964,0.9999995231628418,-0.0028446605429053307,0.01317538134753704,-0.02445261739194393,-0.0025448203086853027,0.010145658627152443,-0.6509742140769958,0.9257451891899109,-1.4518587589263916,-0.7046908140182495,0.5518612861633301,final,False
0.395,0.4,0.3975,892,0.004135230090469122,0.023025859147310257,0.0,0.0,0.014400124549865723,0.003471184754744172,0.01843547262251377,0.0,0.0,0.010675599798560143,0.9345912337303162,0.9358994960784912,0.8376026153564453,0.9498032927513123,0.9999996423721313,-0.001454588957130909,0.020197413861751556,-0.02478357031941414,-0.0033353567123413086,0.020258460193872452,-0.8694342374801636,1.1414498090744019,-1.7246291637420654,-0.9655598402023315,0.551699697971344,final,False
0.4,0.405,0.4025,1096,0.004172401502728462,0.022025223821401596,0.0,0.0,0.015343355014920235,0.0029862227384001017,0.015238932333886623,0.0,0.0,0.012130897492170334,0.9425278306007385,0.9437166452407837,0.8549656867980957,0.9578983783721924,0.9999998807907104,-0.0037962403148412704,0.01593768410384655,-0.02413254976272583,-0.003590822219848633,0.008583873510360718,-0.8305811285972595,1.21241295337677,-1.956660270690918,-0.9420123100280762,0.7263234853744507,final,False
0.405,0.41000000000000003,0.40750000000000003,646,0.007833964191377163,0.02889637090265751,0.0,0.0,0.04617106914520264,0.0061491671949625015,0.02442585490643978,0.0,0.0,0.0349515937268734,0.93266761302948,0.9342965483665466,0.8334105014801025,0.9438711404800415,1.0000001192092896,-0.0019756946712732315,0.023885494098067284,-0.02618539333343506,-0.0028541088104248047,0.04137113690376282,-1.199198842048645,1.5619651079177856,-2.5088748931884766,-1.3793540000915527,0.7813076972961426,final,False
0.41000000000000003,0.41500000000000004,0.41250000000000003,558,0.011458435095846653,0.04137026518583298,0.0,0.0,0.058012448251247406,0.008450842462480068,0.03539149463176727,0.0,0.0,0.03811859339475632,0.9424906373023987,0.9438140392303467,0.8548967242240906,0.948654294013977,1.0000001192092896,-0.0015961035387590528,0.021951626986265182,-0.024608682841062546,-0.001792311668395996,0.031992439180612564,-0.9389554262161255,1.6890616416931152,-3.1603481769561768,-1.0949969291687012,1.3626279830932617,final,False
0.41500000000000004,0.42,0.4175,432,0.01621955633163452,0.0748315155506134,0.0,0.0,0.11077648401260376,0.011000079102814198,0.057672470808029175,0.0,0.0,0.058860983699560165,0.9185467958450317,0.9202736616134644,0.8267219662666321,0.9167134761810303,1.0000001192092896,-0.00481875566765666,0.024501530453562737,-0.03491596132516861,-0.005653053522109985,0.02767491154372692,-1.5303990840911865,2.0732455253601074,-3.605905294418335,-1.6365628242492676,1.2931560277938843,final,False
